id,sender_id,receiver_id,amount,start_time,end_time,mpp,is_success,no_balance_count,offline_node_count,timeout_exp,attempts,route,total_fee
0,1962,6144,4504,1148,1743,0,1,0,0,0,1,23097-31321-61469,3462
1,9589,3891,4723,1859,2458,0,1,0,0,0,1,75248-35626-35642,3975
2,10922,9830,5837,2905,3699,0,1,0,0,0,1,80578-28713-57896-76213,8692
3,4616,2195,4397,3185,3786,0,1,0,0,0,1,45658-39597-17805,4414
4,4410,2174,4094,3672,4067,0,1,0,0,0,1,42157-25968,2277
5,3837,8175,4794,3918,4717,0,1,0,0,0,1,34281-2221-53286-69593,5900
6,10111,6230,5206,3946,4742,0,1,0,0,0,1,77334-1053-923-61811,5025
7,7974,9721,5934,3968,4962,0,1,0,0,0,1,78509-78506-10661-48046-75775,11942
8,7577,4616,5084,6071,6670,0,1,0,0,0,1,67200-47937-45661,3070
9,844,8771,5823,6202,6994,0,1,0,0,0,1,4688-8137-21797-71975,9836
10,5262,9799,6443,7558,8155,0,1,0,0,0,1,54484-45135-76087,6204
11,8162,6029,6510,7641,8441,0,1,0,0,0,1,69538-2470-9900-61009,8020
12,9317,6370,4962,10035,10629,0,1,0,0,0,1,74160-27226-62371,2311
13,4162,3334,4540,10075,10472,0,1,0,0,0,1,38637-38880,1461
14,6876,5052,5731,13414,14213,0,1,0,0,0,1,64396-28175-28118-49859,4533
15,8987,10602,4878,14272,14868,0,1,0,0,0,1,72838-17895-79301,3114
16,9895,4157,6136,15910,16705,0,1,0,0,0,1,76472-60860-45275-59812,7456
17,8349,5403,4448,16222,17016,0,1,0,0,0,1,70286-20087-56230-53528,9430
18,8096,8679,3951,18943,19942,0,1,1,0,0,2,69276-5478-7811-71609,8336
19,10551,5052,5827,19501,20097,0,1,0,0,0,1,79094-28156-49859,2856
20,1913,6993,5304,19577,20175,0,1,0,0,0,1,14593-1553-64865,2501
21,8355,2263,4030,20043,20635,0,1,0,0,0,1,70310-14868-18483,6940
22,5286,3070,6392,21454,22252,0,1,0,0,0,1,52267-46890-45524-50635,4881
23,7366,10892,4570,21601,22394,0,1,0,0,0,1,66354-35833-55182-80461,4283
24,373,5637,4978,21936,22532,0,1,0,0,0,1,1520-52679-56786,2437
25,3728,9694,4867,21936,22734,0,1,0,0,0,1,32858-53195-54746-75669,4727
26,4428,7554,4798,22151,22747,0,1,0,0,0,1,55378-25053-67107,3518
27,7592,2655,4286,24416,25210,0,1,0,0,0,1,67260-25303-11426-22345,7075
28,6440,2252,3977,26620,27217,0,1,0,0,0,1,62652-9546-18362,2932
29,5687,9018,5108,26974,27771,0,1,0,0,0,1,56465-53456-57106-72965,3435
30,6209,7899,4464,28004,28604,0,1,0,0,0,1,61726-37090-68487,3739
31,4454,1550,4347,28866,29462,0,1,0,0,0,1,42751-9776-11295,4384
32,4310,10702,5960,29227,30420,0,1,1,0,0,2,40597-28488-34524-79701,6966
33,3658,9834,3738,30957,31754,0,1,0,0,0,1,32222-48507-17784-76227,4475
34,870,6623,5721,32048,32643,0,1,0,0,0,1,4921-27080-63383,3857
35,4903,4824,5923,32862,33460,0,1,0,0,0,1,49368-46622-48340,7999
36,7898,10380,3795,33383,34177,0,1,0,0,0,1,68482-42439-43028-78411,5347
37,8502,9385,4656,33410,34003,0,1,0,0,0,1,70900-21263-74431,4603
38,9432,8689,4485,33434,34035,0,1,0,0,0,1,74620-14795-71647,2461
39,5440,1597,5181,33939,34538,0,1,0,0,0,1,53755-8510-11677,3545
40,9865,1125,4180,34486,35084,0,1,0,0,0,1,76350-1711-15806,3295
41,8307,782,4660,34597,34597,0,0,0,0,0,1,-1,
42,9936,9222,5641,35487,36283,0,1,0,0,0,1,76634-10527-60957-73781,6996
43,5296,9871,2262,35529,36125,0,1,0,0,0,1,52385-37841-76377,6047
44,7250,5668,6994,37018,37816,0,1,0,0,0,1,65890-30197-42615-56274,5897
45,4811,26,5763,37320,37918,0,1,0,0,0,1,49153-54746-23003,2564
46,4378,10981,4171,37813,38609,0,1,0,0,0,1,41658-42463-10297-80815,8513
47,7304,1862,5133,38797,39396,0,1,0,0,0,1,66106-37126-14153,5105
48,2825,1337,3062,41093,41093,0,0,0,0,0,1,-1,
49,4088,9366,6262,42157,42755,0,1,0,0,0,1,37699-9809-74357,6056
50,6410,1890,4711,42554,43146,0,1,0,0,0,1,62530-6354-59352,7364
51,10724,9549,5453,43707,43907,0,0,1,0,0,2,79788-54421-44999-58764-75087,8830
52,4312,1846,5036,44392,45188,0,1,0,0,0,1,44461-44535-52262-14063,7857
53,7584,457,3175,44457,44854,0,1,0,0,0,1,67228-12899,3053
54,9044,4372,4894,45136,45736,0,0,1,0,0,2,73068-11482-38792-41617,7668
55,1885,4709,4873,46197,47194,0,1,0,0,0,1,75783-75784-59215-52630-46901,8482
56,8108,10962,5017,46851,48040,0,1,1,0,0,2,69324-38320-46619-29720-80741,8698
57,6829,4100,6695,48046,48845,0,1,1,0,0,2,64206-60148-46179,3631
58,4393,7667,3968,48748,49741,0,1,1,0,0,2,41800-44098-43523-67559,8302
59,10677,2746,5909,50275,51072,0,1,0,0,0,1,79600-53239-53233-23376,7038
60,4824,7241,6057,50807,50807,0,0,0,0,0,1,-1,
61,2768,3691,5793,52288,53086,0,1,0,0,0,1,23557-1204-1189-32491,4180
62,4912,4043,5461,52930,53720,0,1,0,0,0,1,49387-35134-36194-37170,6869
63,25,1961,4192,53304,54103,0,1,0,0,0,1,55-8282-25591-25228,4768
64,5720,9200,3951,53668,54266,0,1,0,0,0,1,58352-13775-73693,6142
65,10764,6741,4592,54117,54713,0,1,0,0,0,1,79946-2266-63857,3769
66,5200,9209,5407,55023,59417,0,1,1,1,0,3,51961-49331-13900-73025-73727,9281
67,8753,6340,4393,57365,58159,0,1,0,0,0,1,71902-42668-22564-62253,4926
68,6927,1880,7281,57840,58238,0,0,1,0,0,2,64600-12199-14307,7998
69,9956,601,5629,58581,59375,0,1,0,0,0,1,76714-14539-3910-2999,4597
70,1853,8012,5273,60046,60641,0,1,0,0,0,1,43712-48098-68939,5601
71,9006,2224,6048,60050,60647,0,1,0,0,0,1,72914-1748-18053,6944
72,6957,4036,2704,60994,61589,0,1,0,0,0,1,64718-39878-52857,3626
73,506,346,5744,63947,64345,0,1,0,0,0,1,2500-5734,4652
74,3552,4680,5841,64032,64826,0,1,0,0,0,1,30941-29502-35846-56543,4910
75,7369,5297,6281,65540,66338,0,1,0,0,0,1,66368-30297-53302-52396,7724
76,3056,6182,6983,65650,65650,0,0,0,0,0,1,-1,
77,10339,426,4459,66023,66821,0,1,0,0,0,1,78248-41370-1035-2129,6170
78,3865,1046,5190,66125,66717,0,1,0,0,0,1,42477-39564-6303,7214
79,9118,5481,5462,67494,68283,0,1,0,0,0,1,73362-40273-49356-54078,6746
80,7142,4682,5467,68961,69356,0,0,1,0,0,2,65460-49915-46464,7251
81,1478,1169,4827,69514,70112,0,1,0,0,0,1,9506-7733-7289,3258
82,6938,10764,5699,69750,70541,0,1,0,0,0,1,64642-23401-40651-79947,6741
83,2139,10440,3344,69862,70459,0,1,0,0,0,1,18179-42756-78653,5608
84,8016,9627,6515,72372,73165,0,1,0,0,0,1,68956-60412-5640-75399,8030
85,6580,1779,6057,77251,81048,0,1,1,1,0,3,63210-1305-50143,5680
86,9348,4224,5469,77405,78005,0,1,0,0,0,1,74282-37701-48307,5191
87,6665,1371,7599,80227,80824,0,1,0,0,0,1,63552-1450-9017,3011
88,6857,6745,6326,83032,83826,0,1,0,0,0,1,64318-38221-55048-63873,5278
89,10303,6027,4775,83095,83894,0,1,0,0,0,1,78104-563-25685-61001,5604
90,10139,9444,4507,83658,84452,0,1,0,0,0,1,77446-17517-10712-74669,6589
91,1898,877,4479,85427,86021,0,1,0,0,0,1,14407-261-4916,2103
92,4446,4168,5328,86532,87129,0,1,0,0,0,1,47205-48365-38690,7334
93,7873,7210,4322,87002,88393,0,1,1,0,0,2,68382-29737-21367-65731,9887
94,1093,2367,5383,88234,89028,0,1,0,0,0,1,6887-8603-3712-19437,4537
95,705,7450,5809,89347,89942,0,1,0,0,0,1,3676-13123-66691,5742
96,9656,9757,6962,90166,91163,0,1,1,0,0,2,75516-36023-75919,6185
97,6341,5612,4601,90186,90981,0,1,0,0,0,1,62256-2242-53003-55358,5002
98,4046,931,4333,90687,91687,0,1,1,0,0,2,37186-48364-3036-5561,5242
99,5449,9041,5865,94049,95045,0,1,0,0,0,1,73423-73424-56040-37181-73057,9010
100,9324,634,4682,94174,98763,0,1,1,1,0,3,74186-69580-57207-17419-4294,7031
101,9517,2102,6920,94847,95441,0,1,0,0,0,1,74960-26977-16440,3611
102,1485,3107,3729,95191,95785,0,1,0,0,0,1,10385-29502-45807,4949
103,502,6658,6112,95308,96107,0,1,1,0,0,2,2499-52749-63523,5004
104,5718,2000,5821,95529,96132,0,1,0,0,0,1,56801-25736-15420,6174
105,2650,10528,5617,96053,96655,0,1,0,0,0,1,22513-25548-79005,4977
106,1978,8197,5504,96119,96514,0,1,0,0,0,1,24160-69681,1126
107,7481,9195,3874,96645,97241,0,1,0,0,0,1,66816-4454-73673,7463
108,2448,10870,4028,98481,99279,0,1,0,0,0,1,20100-2158-41234-80371,6426
109,4420,2232,5430,98913,100101,0,1,1,0,0,2,60747-70933-70930-66766,9438
110,2728,10441,4574,99641,100437,0,1,0,0,0,1,23222-10542-44161-78655,3879
111,8876,8695,5651,99751,100548,0,1,0,0,0,1,72396-40164-10361-71673,6021
112,9972,9810,6230,99909,100704,0,1,0,0,0,1,76778-52678-11831-76131,5386
113,608,4615,4593,100453,101252,0,1,0,0,0,1,3035-56355-53008-45650,9814
114,4845,4782,5585,100577,100976,0,1,0,0,0,1,56737-47852,1102
115,10914,3961,4924,100960,101757,0,1,0,0,0,1,80546-115-54852-35969,5454
116,6310,9283,5788,101336,101935,0,1,0,0,0,1,62132-24612-74023,3238
117,2954,2494,3334,101339,102731,0,1,1,0,0,2,25613-53620-55456-20581,4027
118,4527,9162,4465,103197,103997,0,1,0,0,0,1,50270-8442-4202-73539,4166
119,10666,2227,4197,104829,105620,0,1,0,0,0,1,79554-62294-31676-18105,10016
120,6956,9185,4215,105088,105685,0,1,0,0,0,1,64714-4239-73633,2996
121,245,7928,3140,105212,106600,0,1,1,0,0,2,41165-52704-4887-68605,7500
122,8948,4816,3898,109429,110022,0,1,0,0,0,1,72684-52728-48298,5382
123,4248,5927,5493,111695,112293,0,1,0,0,0,1,42818-38172-59629,6439
124,2916,9966,5535,112007,112606,0,1,0,0,0,1,43722-33383-76757,3554
125,7631,10795,5138,112556,113355,0,1,0,0,0,1,67416-27903-7033-80073,5195
126,6493,6027,6538,114524,115317,0,1,0,0,0,1,62864-16870-29843-61001,6039
127,7097,8608,4799,117249,118639,0,1,1,0,0,2,65280-35870-56450-35773-71325,8997
128,7783,5401,4436,118244,119037,0,1,0,0,0,1,68022-34161-27080-53516,3817
129,3968,5919,5486,118498,118895,0,1,0,0,0,1,36306-59677,1024
130,3379,6418,8070,120647,121441,0,1,0,0,0,1,29048-26680-55715-62563,5046
131,10839,211,5364,122092,122691,0,1,0,0,0,1,80248-19041-3844,5754
132,7557,8393,5687,125475,126070,0,1,0,0,0,1,67118-3408-70463,6118
133,6200,6954,6791,126441,127441,0,1,1,0,0,2,61692-35816-17408-64709,7776
134,10370,8393,3767,127071,127668,0,1,0,0,0,1,78372-33562-70465,2803
135,3280,8124,5269,128497,129093,0,1,0,0,0,1,28527-4080-69389,4551
136,3952,3259,4680,129062,129857,0,1,1,0,0,2,35880-17509-39356-28351,5851
137,8093,7811,5085,129121,130310,0,1,1,0,0,2,69264-18747-35411-68137,5948
138,5421,1693,5121,129557,130357,0,1,0,0,0,1,53587-56231-53242-12332,8006
139,10661,5366,5039,131499,132687,0,1,1,0,0,2,79536-69208-53221-56382,6414
140,8692,9037,4089,131662,132260,0,1,0,0,0,1,71658-1668-73041,3487
141,7939,7500,4610,134209,135006,0,1,0,0,0,1,68648-3260-38843-66893,7709
142,4915,9636,6935,135257,135257,0,0,0,0,0,1,-1,
143,8890,2478,5484,135789,136583,0,1,0,0,0,1,72452-31894-29757-20456,6579
144,8628,9274,6020,137749,138546,0,1,0,0,0,1,71404-3225-22618-73989,4825
145,782,3744,5963,137843,139031,0,1,1,0,0,2,4277-42332-43679-32983,6064
146,3648,1176,6405,138051,138848,0,1,1,0,0,2,34250-387-7318,5255
147,2181,453,5404,138578,138974,0,1,0,0,0,1,17596-2211,4589
148,4709,8257,4760,138814,139416,1,1,0,0,0,2,46900-31891-69919,6608
149,572,8630,4623,139594,140191,0,1,0,0,0,1,2809-58751-71413,5203
150,8717,4702,6528,140631,144431,0,1,0,1,0,2,71758-1128-1146-49657,5068
151,703,1900,5190,141531,141928,0,1,0,0,0,1,3665-14653,2696
152,470,4854,5970,149658,150455,0,1,0,0,0,1,10869-41005-41293-48644,7108
153,5785,507,5215,151870,151870,0,0,0,0,0,1,-1,
154,549,2156,4062,152404,152801,0,1,0,0,0,1,2691-18204,3776
155,7440,5128,4942,153296,153296,0,0,0,0,0,1,-1,
156,8682,7305,5772,153506,154900,0,1,1,0,0,2,71618-33169-8465-66113,10171
157,90,3952,5306,155681,156279,0,1,0,0,0,1,208-18220-35875,4850
158,5958,4100,3764,156293,156895,0,1,0,0,0,1,60119-47888-47827,2956
159,1931,4204,5619,156884,157281,0,1,0,0,0,1,16285-39110,1214
160,8386,10447,5473,157133,157731,0,1,0,0,0,1,70436-22335-78679,3979
161,8873,7296,6038,157921,158517,0,1,0,0,0,1,72384-39292-66077,2660
162,2326,7296,6227,158189,158788,0,1,0,0,0,1,20953-8034-66077,2421
163,2358,6904,5445,158661,159260,0,1,0,0,0,1,19380-51966-64507,7174
164,1643,9287,4813,159144,159742,0,1,0,0,0,1,12375-12110-74039,6726
165,8388,8002,3504,159472,163467,0,1,1,1,0,3,70442-9210-9416-68901,6921
166,8491,3925,5064,160283,161076,0,1,0,0,0,1,70854-42569-44535-35432,7065
167,3582,10535,6316,160426,161224,0,1,0,0,0,1,31245-43774-42680-79031,4731
168,2718,3692,5202,160710,161512,0,1,0,0,0,1,23093-8603-53304-32492,5377
169,2701,5938,5476,162281,163078,0,1,0,0,0,1,22743-43560-22580-59827,5588
170,2242,717,6690,162422,163607,0,1,1,0,0,2,18240-13093-17716-3770,11333
171,7585,1306,5152,163807,164605,0,1,0,0,0,1,67232-21922-13748-8143,7175
172,2047,7091,4539,164724,165523,0,1,1,0,0,2,16174-10301-65257,4986
173,5738,8994,4847,166334,166932,0,1,0,0,0,1,59917-56816-72869,8782
174,1053,9059,4324,166645,167441,0,1,0,0,0,1,6347-31530-14883-73127,8568
175,4742,2654,4461,168708,169303,0,1,0,0,0,1,47413-44999-22346,3385
176,6510,5560,5700,169683,170280,0,1,0,0,0,1,62932-54504-54813,3190
177,2269,10589,5047,169846,169846,0,0,0,0,0,1,-1,
178,3027,5534,4122,170362,171353,0,1,1,0,0,2,26166-2217-53008-54428,4171
179,7520,9598,4398,171861,172651,0,1,0,0,0,1,66972-58844-30838-75285,6957
180,3478,9406,5333,171926,173130,0,1,1,0,0,2,30191-3406-1643-74517,5427
181,5539,5984,4064,173682,174482,0,1,0,0,0,1,55528-52219-60519-60553,6638
182,10468,1258,4818,174597,175995,0,1,2,0,0,3,78762-71532-62108-331-7790,12977
183,10319,8329,5622,174942,175738,0,1,0,0,0,1,78168-36876-24280-70209,4165
184,2598,6419,4148,176100,176898,0,1,0,0,0,1,27425-3910-11263-62569,6610
185,7142,4440,5140,176628,177230,0,0,1,0,0,2,65458-1939-45786-42581,8095
186,551,10412,4023,176974,177772,0,1,0,0,0,1,2699-860-1850-78541,3834
187,5855,6138,5460,178807,180203,0,1,1,0,0,2,58329-46180-56988-17395-61443,5364
188,3056,6052,3642,184962,184962,0,0,0,0,0,1,-1,
189,3113,4217,4072,185437,186034,0,1,0,0,0,1,27057-14074-39299,4038
190,3928,3760,3803,185544,186139,0,1,0,0,0,1,41055-47165-33138,6603
191,4071,5952,4874,185684,186883,0,1,1,0,0,2,37467-36785-44196-60104,7627
192,5884,6133,4419,185792,186591,0,1,0,0,0,1,58989-6822-7026-61423,4637
193,10767,3445,6682,188575,189171,0,1,0,0,0,1,79960-42221-43676,6010
194,10521,10659,4851,189142,189935,0,1,0,0,0,1,78974-38383-37690-79529,5925
195,3237,3361,5878,190643,191040,0,1,0,0,0,1,28151-29406,3281
196,1958,10401,6511,191512,192110,0,1,0,0,0,1,15313-52728-78495,6381
197,8404,5952,6380,192391,193184,0,1,0,0,0,1,70506-18256-41301-60104,9276
198,8481,10859,2892,192432,193026,0,1,0,0,0,1,70816-50552-80327,7052
199,1517,10330,5586,195049,195844,0,1,0,0,0,1,10919-10424-40897-78211,4620
200,10408,5614,5099,195274,195274,0,0,0,0,0,1,-1,
201,1101,4196,4575,196323,196922,0,1,0,0,0,1,6938-929-39008,3361
202,1785,10541,5873,196768,197567,0,1,1,0,0,2,13152-15865-79055,5891
203,10508,5312,4478,196939,197536,0,1,0,0,0,1,78924-45645-52543,3026
204,4330,4708,7079,197548,197945,0,1,0,0,0,1,41031-46894,1781
205,3190,10260,4653,199801,200403,0,1,0,0,0,1,27771-48788-77931,5986
206,7106,3808,4014,199916,200516,0,1,0,0,0,1,65316-36423-34006,7044
207,8129,207,7257,200342,200937,0,1,0,0,0,1,69406-10622-2053,3034
208,7126,827,4406,202236,203229,0,1,0,0,0,1,65394-64724-24143-19922-4565,9753
209,10947,10162,3626,203743,204542,0,1,0,0,0,1,80680-53209-20126-77541,7321
210,646,3712,6909,204267,204865,0,1,0,0,0,1,3290-52745-33923,6426
211,1935,3699,4976,205196,205595,0,1,0,0,0,1,23323-32544,3818
212,10418,253,6157,205400,206196,0,1,0,0,0,1,78562-48901-48320-826,4530
213,6805,716,5468,206507,208291,0,1,2,0,0,3,64112-18682-33789-33696,4942
214,3959,7834,3197,206743,207339,0,1,0,0,0,1,42776-43649-68229,4651
215,2829,642,4672,208031,208430,0,1,0,0,0,1,43518-17308,1708
216,1244,3908,4255,208296,208895,0,1,0,0,0,1,7678-34133-40327,4437
217,3177,4606,5115,208334,209124,0,1,0,0,0,1,27672-24047-47827-45604,5937
218,2699,8880,5946,208854,209450,0,1,0,0,0,1,22718-10622-72413,5544
219,6555,5081,7002,208985,209582,0,1,0,0,0,1,63112-52702-52983,3749
220,8447,6272,5140,210080,210678,0,1,0,0,0,1,70680-6538-61979,4963
221,4767,354,5185,211105,211701,0,1,0,0,0,1,47783-47882-52666,3986
222,7796,985,5882,211116,212112,0,1,1,0,0,2,68074-3270-59297-20110,4191
223,6539,1217,4927,211782,212377,0,1,0,0,0,1,63046-51918-7571,6513
224,6384,2431,4630,212083,212881,0,1,1,0,0,2,62428-41353-51024,6223
225,4003,4380,3715,216032,216635,0,1,0,0,0,1,36523-8034-42415,3778
226,6173,4138,3642,216268,216865,0,1,0,0,0,1,61584-13127-38285,2422
227,1929,7466,4387,217774,218371,0,1,0,0,0,1,14721-1721-66755,4473
228,7401,10601,3601,217834,218634,0,1,0,0,0,1,66496-37445-10524-79295,6991
229,7967,7442,4779,218136,218929,0,1,0,0,0,1,68760-5054-49193-66659,7394
230,4716,5684,3748,219388,219788,0,1,0,0,0,1,49005-56401,3470
231,8755,7742,4575,219612,220806,0,1,1,0,0,2,71910-4680-43525-67861,5923
232,8352,4192,5760,219959,220556,0,1,0,0,0,1,70298-34746-39045,5697
233,3106,8656,4896,221639,222232,0,1,0,0,0,1,26962-8330-71515,7234
234,176,2471,5396,222165,223565,0,1,2,0,0,3,547-11260-11262-20417,7274
235,423,7854,4141,222617,223214,0,1,0,0,0,1,23626-36340-68307,4168
236,6207,7670,5269,222758,223351,0,1,0,0,0,1,61720-21364-67573,5507
237,9887,8837,4808,223360,225149,0,1,1,0,0,2,78765-78762-71532-62108-452-781-72241,14083
238,3541,3973,6378,223788,224385,0,1,0,0,0,1,30851-9679-36118,6194
239,9377,2518,5004,223831,224429,0,1,0,0,0,1,74398-1950-20864,3269
240,4613,4438,5103,223980,225177,0,1,1,0,0,2,45647-41292-41221-42532,6989
241,4523,10583,4320,224130,224923,0,1,0,0,0,1,44708-43661-47436-79223,4362
242,1315,759,4605,224347,224946,0,1,0,0,0,1,11791-37790-9543,2261
243,3695,4428,4900,225569,225569,0,0,0,0,0,1,-1,
244,4358,9324,4659,226934,227729,0,1,0,0,0,1,48033-44560-69579-74187,7959
245,5351,1591,6906,227416,228614,0,1,1,0,0,2,53183-40424-41344-11618,4607
246,8413,10481,5303,228033,228630,0,1,0,0,0,1,70542-29913-78815,5894
247,6889,8145,5100,228515,229310,0,1,0,0,0,1,64448-9307-53250-69473,7189
248,749,2022,6073,229013,229606,0,1,0,0,0,1,6906-6393-15727,4815
249,3289,8117,6416,229235,229835,0,1,0,0,0,1,28600-25725-69359,2135
250,3656,5766,6486,229862,230859,0,1,0,0,0,1,32206-50016-2190-80557-80554,11611
251,6739,2902,5188,230884,231480,1,1,1,0,0,3,63846-13109-25310,16179
